Address,Date,Price
"33 PARKLEIGH CRESCENT, SEVEN MILLS, CLONBURRIS
Parkleigh Crescent
Seven Mills
Clonburris
Dublin",03-Oct-24,"€ 433,841"
"33 The Lambay Seamount Rise, Seamount Road, Malahide
The Lambay Seamount Rise
Seamount Road
Malahide
Dublin",03-Oct-24,"€ 765,000"
"34 CASTLELAND PARK DRIVE, BALBRIGGAN, DUBLIN, K32 P603
Castleland Park Drive
Balbriggan
Dublin
K32",03-Oct-24,"€ 425,000"
"35 Dun Oir Avenue Dun Oir, Glenamuck Road Kilternan Dublin
Dun Oir Avenue Dun Oir
Dublin",03-Oct-24,"€ 735,000"
"36 ARDILEA CRESCENT, HEIDELBERG, CLONSKEAGH, D14 C9K6
Ardilea Crescent
Heidelberg
Clonskeagh
Dublin
D14",03-Oct-24,"€ 684,000"
"364 CHARLESTOWN PLACE, ST MARGARETS RD, FINGLAS DUBLIN 11, D11 R886
Charlestown Place
Street Margarets Road
Dublin
D11",03-Oct-24,"€ 237,536"
"39 LILYS WAY, ONGAR GREEN DUBLIN 15, DUBLIN, D15 C5K8
Lilys Way
Dublin
D15",03-Oct-24,"€ 341,000"
"39 The Courtyard, Kilmartin Grove, Hollystown
The Courtyard
Kilmartin Grove
Hollystown
Dublin",03-Oct-24,"€ 525,000"
"4 Drumnigh Manor, Portmarnock
Drumnigh Manor
Portmarnock
Dublin",03-Oct-24,"€ 760,001"
"4 SMYTH'S COTTAGES, WYATTVILLE ROAD, BALLYBRACK, A96 N9D0
Smyth's Cottages
Wyattville Road
Ballybrack
Dublin
A96",03-Oct-24,"€ 550,000"
"4 The Walk, Kiltiernan Wood, Bishops Gate
The Walk
Kiltiernan Wood
Bishops Gate
Dublin",03-Oct-24,"€ 650,000"
"43 TEMPLE VIEW GREEN, CLAREHALL, DUBLIN 13, D13 N8A0
Temple View Green
Clarehall
Dublin
D13",03-Oct-24,"€ 470,000"
"47 GERALDINE ST, PHIBSBOROUGH, DUBLIN 7, D07 W2R4
Geraldine Street
Phibsborough
Dublin
D07",03-Oct-24,"€ 755,000"
"47 NEWGRANGE RD, CABRA, DUBLIN 7, D07 R6P2
Newgrange Road
Cabra
Dublin
D07",03-Oct-24,"€ 415,000"
"48 MEADOW COPSE, HARTSTOWN, CLONSILLA DUBLIN 15, D15 AHP6
Meadow Copse
Hartstown
Dublin
D15",03-Oct-24,"€ 400,000"
"5 NORTHCOTE AVE, DUN LAOGHAIRE, DUBLIN, A96 NX89
Northcote Avenue
Dun Laoghaire
Dublin
A96",03-Oct-24,"€ 640,000"
"52 MERTON DR, RANELAGH, DUBLIN 6, D06 A8P4
Merton Drive
Ranelagh
Dublin
D06",03-Oct-24,"€ 1,350,509"
"52 Ormond Avenue, Rush, Co Dublin
Ormond Avenue
Rush
Dublin",03-Oct-24,"€ 475,000"
"54 THE PADDOCKS, HYBREASAL, DUBLIN 8, D08 KR60
The Paddocks
Hybreasal
Dublin
D08",03-Oct-24,"€ 325,000"
"59 GALTYMORE RD, DRIMNAGH, DUBLIN 12, D12 RY67
Galtymore Road
Drimnagh
Dublin
D12",03-Oct-24,"€ 420,000"
"6 THE AVENUE, KILMARTIN CLOSE, HOLLYSTOWN
The Avenue
Kilmartin Close
Hollystown
Dublin",03-Oct-24,"€ 490,000"
"61 HANDEL HOUSE, LORETO ABBEY, RATHFARNHAM DUBLIN 14, D14 PD91
Handel House
Loreto Abbey
Dublin
D14",03-Oct-24,"€ 325,000"
"68 ROCHFORT PARK, BALLYOWEN LANE, LUCAN, K78 PD32
Rochfort Park
Ballyowen Lane
Lucan
Dublin
K78",03-Oct-24,"€ 521,000"
"69 WESTON PARK, CHURCHTOWN, DUBLIN 14, D14 KN59
Weston Park
Churchtown
Dublin
D14",03-Oct-24,"€ 875,000"
"7 BELARMINE HEATH, BELARMINE, STEPASIDE, D18 C528
Belarmine Heath
Belarmine
Stepaside
Dublin
D18",03-Oct-24,"€ 610,000"
"70 PECKS LANE, CASTLEKNOCK, DUBLIN 15, D15 VE4F
Pecks Lane
Castleknock
Dublin
D15",03-Oct-24,"€ 650,000"
"73 Chapel Hill, Chapel Lane, Garristown
Chapel Hill
Chapel Lane
Garristown
Dublin",03-Oct-24,"€ 430,000"
"8 CHAWORTH TERRACE OFF HAMBURY LANE, DUBLIN 8, DUBLIN, D08 V8A0
Chaworth Terrace Hambury Lane
Dublin
D08",03-Oct-24,"€ 567,000"
"8 RUSSELL GROVE, FORTUNESTOWN WAY, TALLAGHT DUBLIN 24, D24 R9C1
Russell Grove
Fortunestown Way
Dublin
D24",03-Oct-24,"€ 287,000"
"9 CLAIRVILLE LODGE, OFF STREAMSTOWN LANE, MALAHIDE
Clairville Lodge
Streamstown Lane
Malahide
Dublin",03-Oct-24,"€ 1,300,000"
"9 PHOENIX VIEW, ST LAURENCES RD, CHAPELIZOD DUBLIN 20, D20 NH57
Phoenix View
Street Laurences Road
Dublin
D20",03-Oct-24,"€ 301,000"
"APARTMENT 31A, LANSDOWNE VALLEY, DUBLIN 12
Lansdowne Valley
Dublin",03-Oct-24,"€ 306,000"
"APT 10 BLOCK A, THE CAMMOCK, KILMAINHAM DUBLIN 8, F93 NX58
The Cammock
Dublin
F93",03-Oct-24,"€ 268,488"
"APT 135, BUILDING 1 THE WATERMILL, RAHENY, D05 CV61
Buildingthe Watermill
Raheny
Dublin
D05",03-Oct-24,"€ 310,000"
"APT 136 BLOCK 4 TEMPLE GARDENS, NORTHWOOD, SANTRY, D09 CP27
Temple Gardens
Northwood
Santry
Dublin
D09",03-Oct-24,"€ 450,000"
"APT57, BLOCK 35, MOUNTJOY SQUARE, D01 YC93
Mountjoy Square
Dublin
D01",03-Oct-24,"€ 275,000"
"FLAT 1, 72 NORTH CIRCULAR RD, DUBLIN 7, D07 XV80
North Circular Road
Dublin
D07",03-Oct-24,"€ 920,000"
"PENNDENNIS, GORDON AVE, FOXROCK, D18 P7K3
Penndennis
Gordon Avenue
Foxrock
Dublin
D18",03-Oct-24,"€ 1,850,000"
"ST ANNS AND ABBEYVILLA, KILLINEY HILL ROAD, KILLINEY, A96 EW40
Street Anns And Abbeyvilla
Killiney Hill Road
Killiney
Dublin
A96",03-Oct-24,"€ 5,800,000"
"10 GREEN PARK, GREEN PARK, DUBLIN 14, D14 WK66
Green Park
Dublin
D14",02-Oct-24,"€ 2,250,000"
"10 GREENMOUNT COURT, HAROLDS CROSS, DUBLIN 12, D12 E002
Greenmount Court
Harolds Cross
Dublin
D12",02-Oct-24,"€ 345,000"
"101 KICKHAM RD, KILMAINHAM, DUBLIN 8, D08 X2N6
Kickham Road
Kilmainham
Dublin
D08",02-Oct-24,"€ 505,000"
"11 Rowan Way, Kilcarbery, Grange
rowan way
kilcarbery
grange
Dublin",02-Oct-24,"€ 420,000"
"111 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18, D18 YR29
Grianan Fidh
Aikens Village
Dublin
D18",02-Oct-24,"€ 349,000"
"115 PACE RD, CLONEE, DUBLIN 15, D15 VP68
Pace Road
Clonee
Dublin
D15",02-Oct-24,"€ 460,000"
"12 BRENNANSTOWN COURT, CABINTEELY, DUBLIN 18, D18 AP95
Brennanstown Court
Cabinteely
Dublin
D18",02-Oct-24,"€ 282,500"
"128 MOYLARAGH CRESCENT, BALBRIGGAN, DUBLIN, K32 VP78
Moylaragh Crescent
Balbriggan
Dublin
K32",02-Oct-24,"€ 329,000"
"13 FAIRWAYS GREEN, GLASNEVIN, DUBLIN 11, D11 W3X9
Fairways Green
Glasnevin
Dublin
D11",02-Oct-24,"€ 478,000"
"14 BALLENTREE GROVE, TYRELLSTOWN, DUBLIN 15, D15 HKP9
Ballentree Grove
Tyrellstown
Dublin
D15",02-Oct-24,"€ 352,000"
"14 Tandy&#039;S Lane, Tandy&#039;S Lane, Adamstown
Tandy&#;s Lane
Adamstown
Dublin",02-Oct-24,"€ 644,999"
"14 THOMOND, CORBAWN LANE, SHANKILL, D18 K4H6
Thomond
Corbawn Lane
Shankill
Dublin
D18",02-Oct-24,"€ 575,000"
"15 Kilternan Wood Road, Kilternan Wood, Enniskerry Road
Kilternan Wood Road
Kilternan Wood
Enniskerry Road
Dublin",02-Oct-24,"€ 680,000"
"150 Glenamuck Manor, Glenamuck Road, Carrickmines
Glenamuck Manor
Glenamuck Road
Carrickmines
Dublin",02-Oct-24,"€ 795,000"
"16 MARTINE COURT, SKERRIES, DUBLIN, K34 EP62
Martine Court
Skerries
Dublin
K34",02-Oct-24,"€ 635,000"
"16 Suttonfield Park, Ballybetagh Road, Kilternan
Suttonfield Park
Ballybetagh Road
Kilternan
Dublin",02-Oct-24,"€ 615,000"
"17 CRONANS WELL BROOK, MOORETOWN, SWORDS, K67 W5P2
Cronans Well Brook
Mooretown
Swords
Dublin
K67",02-Oct-24,"€ 540,000"
"18 MCKEE PARK, BLACKHORSE AVE, DUBLIN 7, D07 W6F8
Mckee Park
Blackhorse Avenue
Dublin
D07",02-Oct-24,"€ 465,000"
"2 The Crescent, Kilmartin Grove, Hollystown
The Crescent
Kilmartin Grove
Hollystown
Dublin",02-Oct-24,"€ 445,000"
"20 HAMLET SQ, CHIEFTAINS WAY, BALBRIGGAN, K32 AH60
Hamlet Square
Chieftains Way
Balbriggan
Dublin
K32",02-Oct-24,"€ 250,000"
"20 THE NICHOLSON, LANSDOWNE PLACE, BALLSBRIDGE, D04 T8X6
The Nicholson
Lansdowne Place
Ballsbridge
Dublin
D04",02-Oct-24,"€ 825,000"
"21 FORTFIELD AVE, TERENURE, DUBLIN 6W, D6W NH74
Fortfield Avenue
Terenure
Dublin
D6W",02-Oct-24,"€ 1,000,000"
"21 KITTYWAKE, BARNAGEERAGH COVE, SKERRIES, K34 VY62
Kittywake
Barnageeragh Cove
Skerries
Dublin
K34",02-Oct-24,"€ 440,000"
"21 THE MAPLES, MONKSTOWN VALLEY, MONKSTOWN, A94 XE29
The Maples
Monkstown Valley
Monkstown
Dublin
A94",02-Oct-24,"€ 825,000"
"257 CASTLEFORBES SQ, CASTLEFORBES RD, DUBLIN 1, D01 K383
Castleforbes Square
Castleforbes Road
Dublin
D01",02-Oct-24,"€ 315,000"
"28 LIOSCIAN, RATHBEAL, SWORDS, K67 Y031
Lioscian
Rathbeal
Swords
Dublin
K67",02-Oct-24,"€ 370,000"
"29 THE HARDWICKE, NORTH BRUNSWICK ST, DUBLIN 7, D07 E240
The Hardwicke
North Brunswick Street
Dublin
D07",02-Oct-24,"€ 247,000"
"3 REDAN CLIFF, ARDBRUGH ROAD, DALKEY, A96 E9CC
Redan Cliff
Ardbrugh Road
Dalkey
Dublin
A96",02-Oct-24,"€ 1,635,000"
"3 RUGBY RD, RANELAGH, DUBLIN 6, D06 VN82
Rugby Road
Ranelagh
Dublin
D06",02-Oct-24,"€ 785,000"
"33 THE RAMPARTS, BRAY RD, CABINTEELY DUBLIN 18, D18 V528
The Ramparts
Bray Road
Dublin
D18",02-Oct-24,"€ 342,000"
"37 Pairc Gordon, Lod Naas Road, Kingswood
Pairc Gordon
Lod Naas Road
Kingswood
Dublin",02-Oct-24,"€ 500,000"
"37 STRADBROOK LAWN, BLACKROCK, DUBLIN, A94 P270
Stradbrook Lawn
Blackrock
Dublin
A94",02-Oct-24,"€ 742,000"
"37 THE KELLYS BAY PROMENADE, SKERRIES, DUBLIN, K34 EY67
The Kellys Bay Promenade
Skerries
Dublin
K34",02-Oct-24,"€ 540,000"
"38 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4, D04 V2C3
Raglan Lane
Ballsbridge
Dublin
D04",02-Oct-24,"€ 2,100,000"
"41 Ormond Avenue, Rush
Ormond Avenue
Rush
Dublin",02-Oct-24,"€ 475,000"
"42 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15, D15 E2H2
Castlecurragh Heath
Mulhuddart
Dublin
D15",02-Oct-24,"€ 383,000"
"42 SLADE CASTLE COURT, SAGGART, DUBLIN, D24 EPW3
Slade Castle Court
Saggart
Dublin
D24",02-Oct-24,"€ 236,000"
"43 BERESFORD HOUSE, CUSTOM HOUSE SQUARE, MAYOR ST, D01 XE81
Beresford House
Custom House Square
Mayor Street
Dublin
D01",02-Oct-24,"€ 410,000"
"43 Pairc Gordon, Old Naas Road, Kingswood
Pairc Gordon
Old Naas Road
Kingswood
Dublin",02-Oct-24,"€ 500,000"
"46 RAHEEN ROAD, TALLAGHT, DUBLIN 24, D24 R6Y6
Raheen Road
Tallaght
Dublin
D24",02-Oct-24,"€ 380,000"
"47 ASPEN DR, KINSEALY COURT, SWORDS, K67 RC95
Aspen Drive
Kinsealy Court
Swords
Dublin
K67",02-Oct-24,"€ 220,000"
"47 Pairc Gordon, Old Naas Road, Kingswood
Pairc Gordon
Old Naas Road
Kingswood
Dublin",02-Oct-24,"€ 499,999"
"49 Pairc Gordon, Old Naas Road, Kingswood
Pairc Gordon
Old Naas Road
Kingswood
Dublin",02-Oct-24,"€ 500,000"
"5 ASHTON DR, ASHTON BROC, SWORDS, K67 E738
Ashton Drive
Ashton Broc
Swords
Dublin
K67",02-Oct-24,"€ 330,000"
"56 THE RISE, BODEN PATK, RATHFARNHAM DUBLIN 16, D16 C7W7
The Rise
Boden Patk
Dublin
D16",02-Oct-24,"€ 612,000"
"57 GRANGEMORE CRESCENT, DONAGHMEDE, DUBLIN 13, D13 R2Y5
Grangemore Crescent
Donaghmede
Dublin
D13",02-Oct-24,"€ 375,000"
"6 Kinvara, Fey Yerra Lane, Foxrock
Kinvara
Fey Yerra Lane
Foxrock
Dublin",02-Oct-24,"€ 475,000"
"6 Woodward Chase, Glencairn Gate, Leopardstown
Woodward Chase
Glencairn Gate
Leopardstown
Dublin",02-Oct-24,"€ 875,000"
"62 ROCHESTOWN PARK, DUN LAOGHAIRE, DUBLIN, A96 FK76
Rochestown Park
Dun Laoghaire
Dublin
A96",02-Oct-24,"€ 470,000"
"62 RORY OCONNOR PARK, DUN LAOGHAIRE, DUBLIN, A96 YV27
Rory Oconnor Park
Dun Laoghaire
Dublin
A96",02-Oct-24,"€ 538,000"
"7 WOLSEY HOUSE, DRYNAM SQ, DRYNAM HALL, K67 YH75
Wolsey House
Drynam Square
Drynam Hall
Dublin
K67",02-Oct-24,"€ 330,000"
"77 FORBES QUAY, SIR JOHN ROGERSONS QUAY, DUBLIN 2, D02 VA89
Forbes Quay
Sir John Rogersons Quay
Dublin
D02",02-Oct-24,"€ 635,000"
"8 KILLESTER AVE, KILLESTER, DUBLIN 5, D05 DP49
Killester Avenue
Killester
Dublin
D05",02-Oct-24,"€ 710,000"
"88 CEDARBROOK WALK, CHERRYORCHARD, DUBLIN 10, D10 TT17
Cedarbrook Walk
Cherryorchard
Dublin
D10",02-Oct-24,"€ 223,000"
"91 CLONSKEAGH RD, DUBLIN 6, DUBLIN, D06 C8X6
Clonskeagh Road
Dublin
D06",02-Oct-24,"€ 450,000"
"93 PATRICIAN VILLAS, STILLORGAN, CO DUBLIN, A94 A439
Patrician Villas
Stillorgan
Dublin
A94",02-Oct-24,"€ 525,000"
"APT 113 BLOCK C, CASTLFORBES SQUARE, CASTLEFORBES ROAD, D01 EP64
Castlforbes Square
Castleforbes Road
Dublin
D01",02-Oct-24,"€ 321,000"
"APT 167, MERIDIAN COURT, SPINDRIFT AVE, D15 RP79
Meridian Court
Spindrift Avenue
Dublin
D15",02-Oct-24,"€ 380,000"
"APT 2D - CHERRYDALE COURT, DUBLIN ROAD, LIMERICK, V94 CXW3
- Cherrydale Court
Dublin Road
Limerick
V94",02-Oct-24,"€ 165,000"
"APT 3, ST FINTANS, NORTH ST, K67 DH96
Street Fintans
North Street
Dublin
K67",02-Oct-24,"€ 270,000"
"APT 80 FAIRVIEW CLOSE, RICHMOND AVE, DUBLIN 3, D03 D7V1
Fairview Close
Richmond Avenue
Dublin
D03",02-Oct-24,"€ 500,000"
"APT 9, THE GARDEN HOUSE, WATERFALL AVE, D03 N224
The Garden House
Waterfall Avenue
Dublin
D03",02-Oct-24,"€ 446,000"
"1 PAPWORTH HALL, BRENNANSTOWN WOOD, DUBLIN 18
Papworth Hall
Brennanstown Wood
Dublin",01-Oct-24,"€ 650,000"
"1 TOLKA VALE, FINGLAS RD, GLASNEVIN DUBLIN 11, D11 V1NX
Tolka Vale
Finglas Road
Dublin
D11",01-Oct-24,"€ 250,000"
"10 LANSDOWNE WOOD, LANSDOWNE RD, DUBLIN 4, D04 H563
Lansdowne Wood
Lansdowne Road
Dublin
D04",01-Oct-24,"€ 875,000"
"100 MOUNT PROSPECT AVE, CLONTARF, DUBLIN 3, D03 HP84
Mount Prospect Avenue
Clontarf
Dublin
D03",01-Oct-24,"€ 940,000"
"11 GROTTO PLACE, BOOTERSTOWN, DUBLIN, A94 E9C7
Grotto Place
Booterstown
Dublin
A94",01-Oct-24,"€ 565,007"
"118 GRANGE ABBEY CRESCENT, BALDOYLE, DUBLIN 13, D13 H2P9
Grange Abbey Crescent
Baldoyle
Dublin
D13",01-Oct-24,"€ 445,000"
"119 DRUMNIGH WOOD, DRUMNIGH RD, PORTMARNOCK, D13 X037
Drumnigh Wood
Drumnigh Road
Portmarnock
Dublin
D13",01-Oct-24,"€ 810,000"
"12 ULSTER ST, PHIBSBOROUGH, DUBLIN 7, D07 C6K0
Ulster Street
Phibsborough
Dublin
D07",01-Oct-24,"€ 610,000"
"122 LATCHFORD PARK, LATCHFORD, DUBLIN 15, D15 YY59
Latchford Park
Latchford
Dublin
D15",01-Oct-24,"€ 375,000"
"13 The Lambay, Seamount Rise, Seamount Road
The Lambay
Seamount Rise
Seamount Road
Dublin",01-Oct-24,"€ 490,000"
"138 PALMERSTOWN AVE, PALMERSTOWN, DUBLIN 20, D20 WP63
Palmerstown Avenue
Palmerstown
Dublin
D20",01-Oct-24,"€ 427,000"
"14 THE PADDOCKS DRIVE, THE PADDOCKS, ADAMSTOWN LUCAN, K78 TC95
The Paddocks Drive
The Paddocks
Adamstown Lucan
Dublin
K78",01-Oct-24,"€ 390,000"
"147 OWENS AVE, CEANNT FORT, KILMAINHAM DUBLIN 8, D08 FE8D
Owens Avenue
Ceannt Fort
Dublin
D08",01-Oct-24,"€ 465,000"
"154 VIEW BLACKGLEN RD, SANDYFORD DUBLIN 18, DUBLIN, D18 R15X
View Blackglen Road
Dublin
D18",01-Oct-24,"€ 327,000"
"157 Glenamuck Manor, Glenamuck Road, Carrickmines
Glenamuck Manor
Glenamuck Road
Carrickmines
Dublin",01-Oct-24,"€ 810,000"
"16 AN TUAIRIN, DUBLIN RD, TUAM, H54 EE94
An Tuairin
Dublin Road
Tuam
Galway
H54",01-Oct-24,"€ 251,000"
"16 GLENGARA PARK, DÚN LAOHHAIRE, DUBLIN, A96 A6W6
Glengara Park
Dún Laohhaire
Dublin
A96",01-Oct-24,"€ 50,353"
"179 WOODFIELD, SCHOLARSTOWN RD, KNOCKLYON DUBLIN 16, D16 C6X4
Woodfield
Scholarstown Road
Dublin
D16",01-Oct-24,"€ 523,000"
"19 ADDISON HALL, ADDISON PARK, GLASNEVIN DUBLIN 11, D11 YP94
Addison Hall
Addison Park
Dublin
D11",01-Oct-24,"€ 385,000"
"20 IDRONE TERRACE, BLACKROCK, DUBLIN, A94 NN93
Idrone Terrace
Blackrock
Dublin
A94",01-Oct-24,"€ 2,515,000"
